PERMNO,date,SHRCD,PRC,SHROUT,mcap,year,GVKEY,LPERMNO,TIC,CONM,SIC,CIK,LINKDT,LINKENDDT,gvkey,fyear,revt,CPI_factor,adj_mcap,adj_mcap_category
90215,2023-12-29,11.0,263.14001,968000.0,11.406062244166993,2023,157855.0,90215.0,CRM,SALESFORCE.COM INC,7372,1108524.0,2004-06-23,,157855.0,2023.0,34857.0,0.9678462111519588,11.391868598423555,>=10.0
90215,2024-12-31,11.0,334.32999,957000.0,11.505087273111066,2024,157855.0,90215.0,CRM,SALESFORCE.COM INC,7372,1108524.0,2004-06-23,,157855.0,2024.0,37895.0,0.9408223473959628,11.478594897782207,>=10.0
90436,2013-12-31,11.0,14.99,114533.0,9.23473226933231,2013,151630.0,90436.0,HALO,HALOZYME THERAPEUTICS INC,2836,1159036.0,2004-11-01,,151630.0,2013.0,54.8,1.273045641809994,9.339576243787919,9.0-10.0
90436,2014-12-31,11.0,9.65,125721.0,9.083935140133772,2014,151630.0,90436.0,HALO,HALOZYME THERAPEUTICS INC,2836,1159036.0,2004-11-01,,151630.0,2014.0,75.334,1.2647850600206558,9.185951867085668,9.0-10.0
90436,2015-12-31,11.0,17.33,128152.0,9.346523951089708,2015,151630.0,90436.0,HALO,HALOZYME THERAPEUTICS INC,2836,1159036.0,2004-11-01,,151630.0,2015.0,135.057,1.2567578366510908,9.445775553089057,9.0-10.0
90436,2016-12-30,11.0,9.88,129502.0,9.107033420203791,2016,151630.0,90436.0,HALO,HALOZYME THERAPEUTICS INC,2836,1159036.0,2004-11-01,,151630.0,2016.0,146.691,1.2315022028791982,9.197468613234312,9.0-10.0
90436,2017-12-29,11.0,20.26,142789.0,9.461334193119123,2017,151630.0,90436.0,HALO,HALOZYME THERAPEUTICS INC,2836,1159036.0,2004-11-01,,151630.0,2017.0,316.613,1.2058190916244629,9.542616348848089,9.0-10.0
90436,2018-12-31,11.0,14.63,144725.0,9.325787884364152,2018,151630.0,90436.0,HALO,HALOZYME THERAPEUTICS INC,2836,1159036.0,2004-11-01,,151630.0,2018.0,151.862,1.1821479860899564,9.398459731061111,9.0-10.0
90436,2019-12-31,11.0,17.73,136713.0,9.384518549070174,2019,151630.0,90436.0,HALO,HALOZYME THERAPEUTICS INC,2836,1159036.0,2004-11-01,,151630.0,2019.0,195.992,1.155349340757066,9.447231869942176,9.0-10.0
90436,2020-12-31,11.0,42.71,135030.0,9.760959839084965,2020,151630.0,90436.0,HALO,HALOZYME THERAPEUTICS INC,2836,1159036.0,2004-11-01,,151630.0,2020.0,267.594,1.1402926978190768,9.817976182291327,9.0-10.0
90436,2021-12-31,11.0,40.21,137498.0,9.742630454212604,2021,151630.0,90436.0,HALO,HALOZYME THERAPEUTICS INC,2836,1159036.0,2004-11-01,,151630.0,2021.0,443.31,1.064108316773858,9.769616291742032,9.0-10.0
90436,2022-12-30,11.0,56.9,135154.0,9.885941169942363,2022,151630.0,90436.0,HALO,HALOZYME THERAPEUTICS INC,2836,1159036.0,2004-11-01,,151630.0,2022.0,660.116,1.0,9.885941169942363,9.0-10.0
90436,2023-12-29,11.0,36.96,126770.0,9.670748452876383,2023,151630.0,90436.0,HALO,HALOZYME THERAPEUTICS INC,2836,1159036.0,2004-11-01,,151630.0,2023.0,829.253,0.9678462111519588,9.656554807132945,9.0-10.0
90436,2024-12-31,11.0,47.81,127183.0,9.7839478086277,2024,151630.0,90436.0,HALO,HALOZYME THERAPEUTICS INC,2836,1159036.0,2004-11-01,,151630.0,2024.0,1015.324,0.9408223473959628,9.75745543329884,9.0-10.0
90454,2013-12-31,11.0,66.928,37729.0,9.402283141697096,2013,158742.0,90454.0,MKTX,MARKETAXESS HOLDINGS INC,6200,1278021.0,2004-11-05,,158742.0,2013.0,238.733,1.273045641809994,9.507127116152704,9.0-10.0
90454,2014-12-31,11.0,71.71,37319.0,9.427509720376271,2014,158742.0,90454.0,MKTX,MARKETAXESS HOLDINGS INC,6200,1278021.0,2004-11-05,,158742.0,2014.0,261.874,1.2647850600206558,9.529526447328168,9.0-10.0
90454,2015-12-31,11.0,111.59,37409.0,9.620601376576928,2015,158742.0,90454.0,MKTX,MARKETAXESS HOLDINGS INC,6200,1278021.0,2004-11-05,,158742.0,2015.0,303.098,1.2567578366510908,9.719852978576277,9.0-10.0
90454,2016-12-30,11.0,146.92,37544.0,9.741621460877694,2016,158742.0,90454.0,MKTX,MARKETAXESS HOLDINGS INC,6200,1278021.0,2004-11-05,,158742.0,2016.0,369.919,1.2315022028791982,9.832056653908214,9.0-10.0
90454,2017-12-29,11.0,201.75,37621.0,9.88024387869964,2017,158742.0,90454.0,MKTX,MARKETAXESS HOLDINGS INC,6200,1278021.0,2004-11-05,,158742.0,2017.0,397.471,1.2058190916244629,9.961526034428605,9.0-10.0
90454,2018-12-31,11.0,211.31,37640.0,9.90056966477514,2018,158742.0,90454.0,MKTX,MARKETAXESS HOLDINGS INC,6200,1278021.0,2004-11-05,,158742.0,2018.0,441.677,1.1821479860899564,9.9732415114721,9.0-10.0
90454,2019-12-31,11.0,379.10999,37936.0,10.157816765388455,2019,158742.0,90454.0,MKTX,MARKETAXESS HOLDINGS INC,6200,1278021.0,2004-11-05,,158742.0,2019.0,519.415,1.155349340757066,10.220530086260457,>=10.0
90454,2020-12-31,11.0,570.56,38005.0,10.336142058363702,2020,158742.0,90454.0,MKTX,MARKETAXESS HOLDINGS INC,6200,1278021.0,2004-11-05,,158742.0,2020.0,691.571,1.1402926978190768,10.393158401570064,>=10.0
90454,2021-12-31,11.0,411.26999,37919.0,10.192983896190382,2021,158742.0,90454.0,MKTX,MARKETAXESS HOLDINGS INC,6200,1278021.0,2004-11-05,,158742.0,2021.0,699.352,1.064108316773858,10.219969733719811,>=10.0
90454,2022-12-30,11.0,278.89001,37648.0,10.021174867699363,2022,158742.0,90454.0,MKTX,MARKETAXESS HOLDINGS INC,6200,1278021.0,2004-11-05,,158742.0,2022.0,723.34,1.0,10.021174867699363,>=10.0
90454,2023-12-29,11.0,292.85001,37900.0,10.04528445316198,2023,158742.0,90454.0,MKTX,MARKETAXESS HOLDINGS INC,6200,1278021.0,2004-11-05,,158742.0,2023.0,774.972,0.9678462111519588,10.031090807418542,>=10.0
90454,2024-12-31,11.0,226.03999,37704.0,9.93057270616427,2024,158742.0,90454.0,MKTX,MARKETAXESS HOLDINGS INC,6200,1278021.0,2004-11-05,,158742.0,2024.0,843.143,0.9408223473959628,9.904080330835411,9.0-10.0
90496,2013-12-31,11.0,1.95,86628.0,8.227692899223484,2013,161813.0,90496.0,BXC,BLUELINX HOLDINGS INC,5031,1301787.0,2004-12-14,,161813.0,2013.0,2151.972,1.273045641809994,8.332536873679093,8.0-9.0
90496,2014-12-31,11.0,1.16,88748.0,8.01261656392587,2014,161813.0,90496.0,BXC,BLUELINX HOLDINGS INC,5031,1301787.0,2004-12-14,,161813.0,2014.0,1979.393,1.2647850600206558,8.114633290877768,8.0-9.0
90496,2015-12-31,11.0,0.53,89440.0,7.675807660143137,2015,161813.0,90496.0,BXC,BLUELINX HOLDINGS INC,5031,1301787.0,2004-12-14,,161813.0,2015.0,1916.585,1.2567578366510908,7.775059262142485,<8.0
90496,2016-12-30,11.0,7.47,9031.0,7.829056444093065,2016,161813.0,90496.0,BXC,BLUELINX HOLDINGS INC,5031,1301787.0,2004-12-14,,161813.0,2016.0,1881.043,1.2315022028791982,7.919491637123587,<8.0
90496,2017-12-29,11.0,9.76,9098.0,7.948395750160628,2017,161813.0,90496.0,BXC,BLUELINX HOLDINGS INC,5031,1301787.0,2004-12-14,,161813.0,2017.0,1815.535,1.2058190916244629,8.029677905889594,8.0-9.0
90496,2018-12-31,11.0,24.71,9294.0,8.36107541354493,2018,161813.0,90496.0,BXC,BLUELINX HOLDINGS INC,5031,1301787.0,2004-12-14,,161813.0,2018.0,2862.85,1.1821479860899564,8.433747260241889,8.0-9.0
90496,2019-12-31,11.0,14.25,9365.0,8.125322646055785,2019,161813.0,90496.0,BXC,BLUELINX HOLDINGS INC,5031,1301787.0,2004-12-14,,161813.0,2019.0,2637.268,1.155349340757066,8.188035966927787,8.0-9.0
90496,2020-12-31,11.0,29.26,9462.0,8.442257265501839,2020,161813.0,90496.0,BXC,BLUELINX HOLDINGS INC,5031,1301787.0,2004-12-14,,161813.0,2020.0,3097.328,1.1402926978190768,8.4992736087082,8.0-9.0
90496,2021-12-31,11.0,95.76,9707.0,8.968269167022477,2021,161813.0,90496.0,BXC,BLUELINX HOLDINGS INC,5031,1301787.0,2004-12-14,,161813.0,2021.0,4277.178,1.064108316773858,8.995255004551906,8.0-9.0
90496,2022-12-30,11.0,71.11,9035.0,8.807858835537218,2022,161813.0,90496.0,BXC,BLUELINX HOLDINGS INC,5031,1301787.0,2004-12-14,,161813.0,2022.0,4450.214,1.0,8.807858835537218,8.0-9.0
90496,2023-12-29,11.0,113.31,8767.0,8.997119246101525,2023,161813.0,90496.0,BXC,BLUELINX HOLDINGS INC,5031,1301787.0,2004-12-14,,161813.0,2023.0,3136.381,0.9678462111519588,8.982925600358087,8.0-9.0
90496,2024-12-31,11.0,102.16,8381.0,8.932576724910863,2024,161813.0,90496.0,BXC,BLUELINX HOLDINGS INC,5031,1301787.0,2004-12-14,,161813.0,2024.0,2952.532,0.9408223473959628,8.906084349582004,8.0-9.0
90591,2013-12-31,11.0,20.42,19324.0,8.596152766565373,2013,117141.0,90591.0,EFSC,ENTERPRISE FINL SERVICES CP,6020,1025835.0,2005-02-08,,117141.0,2013.0,162.144,1.273045641809994,8.700996741020981,8.0-9.0
90591,2014-12-31,11.0,19.73,19838.0,8.592624971177889,2014,117141.0,90591.0,EFSC,ENTERPRISE FINL SERVICES CP,6020,1025835.0,2005-02-08,,117141.0,2014.0,148.385,1.2647850600206558,8.694641698129786,8.0-9.0
90591,2015-12-31,11.0,28.35,20017.0,8.75395205240249,2015,117141.0,90591.0,EFSC,ENTERPRISE FINL SERVICES CP,6020,1025835.0,2005-02-08,,117141.0,2015.0,153.454,1.2567578366510908,8.853203654401838,8.0-9.0
90591,2016-12-30,11.0,43.0,20045.0,8.935474516166128,2016,117141.0,90591.0,EFSC,ENTERPRISE FINL SERVICES CP,6020,1025835.0,2005-02-08,,117141.0,2016.0,178.283,1.2315022028791982,9.025909709196648,9.0-10.0
90591,2017-12-29,11.0,45.15,23089.0,9.01806287839015,2017,117141.0,90591.0,EFSC,ENTERPRISE FINL SERVICES CP,6020,1025835.0,2005-02-08,,117141.0,2017.0,236.933,1.2058190916244629,9.099345034119116,9.0-10.0
90591,2018-12-31,11.0,37.63,22812.0,8.933697581232932,2018,117141.0,90591.0,EFSC,ENTERPRISE FINL SERVICES CP,6020,1025835.0,2005-02-08,,117141.0,2018.0,276.149,1.1821479860899564,9.006369427929892,9.0-10.0
90591,2019-12-31,11.0,48.21,26543.0,9.107087138550018,2019,117141.0,90591.0,EFSC,ENTERPRISE FINL SERVICES CP,6020,1025835.0,2005-02-08,,117141.0,2019.0,354.31,1.155349340757066,9.169800459422019,9.0-10.0
90591,2020-12-31,11.0,34.95,31210.0,9.037740948747032,2020,117141.0,90591.0,EFSC,ENTERPRISE FINL SERVICES CP,6020,1025835.0,2005-02-08,,117141.0,2020.0,359.282,1.1402926978190768,9.094757291953394,9.0-10.0
90591,2021-12-31,11.0,47.09,37820.0,9.250650214951744,2021,117141.0,90591.0,EFSC,ENTERPRISE FINL SERVICES CP,6020,1025835.0,2005-02-08,,117141.0,2021.0,450.973,1.064108316773858,9.277636052481173,9.0-10.0
90591,2022-12-30,11.0,48.96,37253.0,9.261002661550233,2022,117141.0,90591.0,EFSC,ENTERPRISE FINL SERVICES CP,6020,1025835.0,2005-02-08,,117141.0,2022.0,574.244,1.0,9.261002661550233,9.0-10.0
90591,2023-12-29,11.0,44.65,37416.0,9.222878820125011,2023,117141.0,90591.0,EFSC,ENTERPRISE FINL SERVICES CP,6020,1025835.0,2005-02-08,,117141.0,2023.0,833.644,0.9678462111519588,9.208685174381573,9.0-10.0
90591,2024-12-31,11.0,56.4,37128.0,9.320980659394316,2024,117141.0,90591.0,EFSC,ENTERPRISE FINL SERVICES CP,6020,1025835.0,2005-02-08,,117141.0,2024.0,920.754,0.9408223473959628,9.294488284065457,9.0-10.0
90664,2013-12-31,11.0,35.41,72500.0,9.409463933329103,2013,162887.0,90664.0,DXCM,DEXCOM INC,3845,1093557.0,2005-04-14,,162887.0,2013.0,160.0,1.273045641809994,9.514307907784712,9.0-10.0
90664,2014-12-31,11.0,55.05,77300.0,9.628936817226096,2014,162887.0,90664.0,DXCM,DEXCOM INC,3845,1093557.0,2005-04-14,,162887.0,2014.0,259.2,1.2647850600206558,9.730953544177993,9.0-10.0
90664,2015-12-31,11.0,81.9,81700.0,9.825505958292831,2015,162887.0,90664.0,DXCM,DEXCOM INC,3845,1093557.0,2005-04-14,,162887.0,2015.0,402.0,1.2567578366510908,9.92475756029218,9.0-10.0
90664,2016-12-30,11.0,59.7,84600.0,9.703344694168392,2016,162887.0,90664.0,DXCM,DEXCOM INC,3845,1093557.0,2005-04-14,,162887.0,2016.0,573.3,1.2315022028791982,9.793779887198912,9.0-10.0
90664,2017-12-29,11.0,57.39,87000.0,9.698355477365578,2017,162887.0,90664.0,DXCM,DEXCOM INC,3845,1093557.0,2005-04-14,,162887.0,2017.0,718.5,1.2058190916244629,9.779637633094543,9.0-10.0
90664,2018-12-31,11.0,119.8,90000.0,10.032699327492615,2018,162887.0,90664.0,DXCM,DEXCOM INC,3845,1093557.0,2005-04-14,,162887.0,2018.0,1031.6,1.1821479860899564,10.105371174189575,>=10.0
90664,2019-12-31,11.0,218.74001,91600.0,10.301823701300734,2019,162887.0,90664.0,DXCM,DEXCOM INC,3845,1093557.0,2005-04-14,,162887.0,2019.0,1476.0,1.155349340757066,10.364537022172735,>=10.0
90664,2020-12-31,11.0,369.72,96100.0,10.55059633203311,2020,162887.0,90664.0,DXCM,DEXCOM INC,3845,1093557.0,2005-04-14,,162887.0,2020.0,1926.7,1.1402926978190768,10.607612675239473,>=10.0
90664,2021-12-31,11.0,536.95001,97000.0,10.716705589068711,2021,162887.0,90664.0,DXCM,DEXCOM INC,3845,1093557.0,2005-04-14,,162887.0,2021.0,2448.5,1.064108316773858,10.74369142659814,>=10.0
90664,2022-12-30,11.0,113.24,386300.0,10.640924568837884,2022,162887.0,90664.0,DXCM,DEXCOM INC,3845,1093557.0,2005-04-14,,162887.0,2022.0,2909.8,1.0,10.640924568837884,>=10.0
90664,2023-12-29,11.0,124.09,385400.0,10.679648494881771,2023,162887.0,90664.0,DXCM,DEXCOM INC,3845,1093557.0,2005-04-14,,162887.0,2023.0,3622.3,0.9678462111519588,10.665454849138333,>=10.0
90664,2024-12-31,11.0,77.77,390595.0,10.482538778546212,2024,162887.0,90664.0,DXCM,DEXCOM INC,3845,1093557.0,2005-04-14,,162887.0,2024.0,4033.0,0.9408223473959628,10.456046403217353,>=10.0
90679,2013-12-31,11.0,5.09,6372.0,7.510993549465852,2013,160742.0,90679.0,JVA,COFFEE HOLDING CO INC,5140,1007019.0,2005-05-03,,160742.0,2013.0,133.981,1.273045641809994,7.615837523921462,<8.0
90679,2014-12-31,11.0,5.13,6216.0,7.503628370904674,2014,160742.0,90679.0,JVA,COFFEE HOLDING CO INC,5140,1007019.0,2005-05-03,,160742.0,2014.0,108.863,1.2647850600206558,7.60564509785657,<8.0
90679,2015-12-31,11.0,3.85,6162.0,7.375182423489423,2015,160742.0,90679.0,JVA,COFFEE HOLDING CO INC,5140,1007019.0,2005-05-03,,160742.0,2015.0,118.154,1.2567578366510908,7.474434025488771,<8.0
90679,2016-12-30,11.0,4.65,5863.0,7.435572847074751,2016,160742.0,90679.0,JVA,COFFEE HOLDING CO INC,5140,1007019.0,2005-05-03,,160742.0,2016.0,78.948,1.2315022028791982,7.526008040105273,<8.0
90679,2017-12-29,11.0,4.2568,5806.0,7.392960277412321,2017,160742.0,90679.0,JVA,COFFEE HOLDING CO INC,5140,1007019.0,2005-05-03,,160742.0,2017.0,77.128,1.2058190916244629,7.474242433141287,<8.0
90679,2018-12-31,11.0,3.53,5569.0,7.293551923277581,2018,160742.0,90679.0,JVA,COFFEE HOLDING CO INC,5140,1007019.0,2005-05-03,,160742.0,2018.0,90.655,1.1821479860899564,7.366223769974542,<8.0
90679,2019-12-31,11.0,4.6,5569.0,7.408535049571333,2019,160742.0,90679.0,JVA,COFFEE HOLDING CO INC,5140,1007019.0,2005-05-03,,160742.0,2019.0,86.467,1.155349340757066,7.471248370443334,<8.0
90679,2020-12-31,11.0,3.84,5709.0,7.340891267374213,2020,160742.0,90679.0,JVA,COFFEE HOLDING CO INC,5140,1007019.0,2005-05-03,,160742.0,2020.0,66.032,1.1402926978190768,7.397907610580575,<8.0
90679,2021-12-31,11.0,4.39,5709.0,7.399024563248805,2021,160742.0,90679.0,JVA,COFFEE HOLDING CO INC,5140,1007019.0,2005-05-03,,160742.0,2021.0,63.922,1.064108316773858,7.426010400778234,<8.0
90679,2022-12-30,11.0,2.04,5709.0,7.066190210432581,2022,160742.0,90679.0,JVA,COFFEE HOLDING CO INC,5140,1007019.0,2005-05-03,,160742.0,2022.0,65.707,1.0,7.066190210432581,<8.0
90679,2023-12-29,11.0,0.91,5709.0,6.715601435327777,2023,160742.0,90679.0,JVA,COFFEE HOLDING CO INC,5140,1007019.0,2005-05-03,,160742.0,2023.0,68.173,0.9678462111519588,6.701407789584339,<8.0
90679,2024-12-31,11.0,3.42,5709.0,7.290586149062818,2024,160742.0,90679.0,JVA,COFFEE HOLDING CO INC,5140,1007019.0,2005-05-03,,160742.0,2024.0,78.562,0.9408223473959628,7.2640937737339595,<8.0
90710,2013-12-31,11.0,6.22,4788.0,7.473944526425192,2013,62139.0,90710.0,PLBC,PLUMAS BANCORP,6020,1168455.0,2005-05-18,,62139.0,2013.0,26.102,1.273045641809994,7.578788500880801,<8.0
90710,2014-12-31,11.0,7.985,4799.0,7.583425670406923,2014,62139.0,90710.0,PLBC,PLUMAS BANCORP,6020,1168455.0,2005-05-18,,62139.0,2014.0,28.563,1.2647850600206558,7.685442397358819,<8.0
90710,2015-12-31,11.0,8.68,4835.0,7.622916203595512,2015,62139.0,90710.0,PLBC,PLUMAS BANCORP,6020,1168455.0,2005-05-18,,62139.0,2015.0,30.528,1.2567578366510908,7.72216780559486,<8.0
90710,2016-12-30,11.0,19.0,4897.0,7.968683704971047,2016,62139.0,90710.0,PLBC,PLUMAS BANCORP,6020,1168455.0,2005-05-18,,62139.0,2016.0,32.812,1.2315022028791982,8.059118898001568,8.0-9.0
90710,2017-12-29,11.0,23.2,5065.0,8.070067434587198,2017,62139.0,90710.0,PLBC,PLUMAS BANCORP,6020,1168455.0,2005-05-18,,62139.0,2017.0,37.363,1.2058190916244629,8.151349590316164,8.0-9.0
90710,2018-12-31,11.0,22.71,5137.0,8.066926699944073,2018,62139.0,90710.0,PLBC,PLUMAS BANCORP,6020,1168455.0,2005-05-18,,62139.0,2018.0,43.203,1.1821479860899564,8.139598546641032,8.0-9.0
90710,2019-12-31,11.0,26.38,5166.0,8.134429193047644,2019,62139.0,90710.0,PLBC,PLUMAS BANCORP,6020,1168455.0,2005-05-18,,62139.0,2019.0,47.437,1.155349340757066,8.197142513919646,8.0-9.0
90710,2020-12-31,11.0,23.5,5182.0,8.085565270921542,2020,62139.0,90710.0,PLBC,PLUMAS BANCORP,6020,1168455.0,2005-05-18,,62139.0,2020.0,47.869,1.1402926978190768,8.142581614127904,8.0-9.0
90710,2021-12-31,11.0,33.79,5817.0,8.293487255573265,2021,62139.0,90710.0,PLBC,PLUMAS BANCORP,6020,1168455.0,2005-05-18,,62139.0,2021.0,56.786,1.064108316773858,8.320473093102693,8.0-9.0
90710,2022-12-30,11.0,37.05,5850.0,8.335944078397528,2022,62139.0,90710.0,PLBC,PLUMAS BANCORP,6020,1168455.0,2005-05-18,,62139.0,2022.0,70.808,1.0,8.335944078397528,8.0-9.0
90710,2023-12-29,11.0,41.35,5872.0,8.385261560796579,2023,62139.0,90710.0,PLBC,PLUMAS BANCORP,6020,1168455.0,2005-05-18,,62139.0,2023.0,85.314,0.9678462111519588,8.37106791505314,8.0-9.0
90710,2024-12-31,11.0,47.26,5897.0,8.445124845074156,2024,62139.0,90710.0,PLBC,PLUMAS BANCORP,6020,1168455.0,2005-05-18,,62139.0,2024.0,73.251,0.9408223473959628,8.418632469745297,8.0-9.0
90718,2013-12-31,11.0,9.16,21102.0,8.286219092368437,2013,161942.0,90718.0,BFIN,BANKFINANCIAL CORP,6020,1303942.0,2005-06-24,,161942.0,2013.0,57.526,1.273045641809994,8.391063066824046,8.0-9.0
90718,2014-12-31,11.0,11.86,21102.0,8.39840830772883,2014,161942.0,90718.0,BFIN,BANKFINANCIAL CORP,6020,1303942.0,2005-06-24,,161942.0,2014.0,56.058,1.2647850600206558,8.500425034680728,8.0-9.0
90718,2015-12-31,11.0,12.63,20297.0,8.408835202275077,2015,161942.0,90718.0,BFIN,BANKFINANCIAL CORP,6020,1303942.0,2005-06-24,,161942.0,2015.0,55.653,1.2567578366510908,8.508086804274425,8.0-9.0
90718,2016-12-30,11.0,14.82,19234.0,8.454917815353392,2016,161942.0,90718.0,BFIN,BANKFINANCIAL CORP,6020,1303942.0,2005-06-24,,161942.0,2016.0,57.473,1.2315022028791982,8.545353008383913,8.0-9.0
90718,2017-12-29,11.0,15.34,17959.0,8.440107510063793,2017,161942.0,90718.0,BFIN,BANKFINANCIAL CORP,6020,1303942.0,2005-06-24,,161942.0,2017.0,62.587,1.2058190916244629,8.521389665792759,8.0-9.0
90718,2018-12-31,11.0,14.95,16458.0,8.39101825064862,2018,161942.0,90718.0,BFIN,BANKFINANCIAL CORP,6020,1303942.0,2005-06-24,,161942.0,2018.0,74.682,1.1821479860899564,8.46369009734558,8.0-9.0
90718,2019-12-31,11.0,13.08,15278.0,8.30067424967991,2019,161942.0,90718.0,BFIN,BANKFINANCIAL CORP,6020,1303942.0,2005-06-24,,161942.0,2019.0,71.58,1.155349340757066,8.363387570551911,8.0-9.0
90718,2020-12-31,11.0,8.78,14770.0,8.112875011218051,2020,161942.0,90718.0,BFIN,BANKFINANCIAL CORP,6020,1303942.0,2005-06-24,,161942.0,2020.0,58.241,1.1402926978190768,8.169891354424413,8.0-9.0
90718,2021-12-31,11.0,10.67,13228.0,8.149658605666135,2021,161942.0,90718.0,BFIN,BANKFINANCIAL CORP,6020,1303942.0,2005-06-24,,161942.0,2021.0,52.255,1.064108316773858,8.176644443195563,8.0-9.0
90718,2022-12-30,11.0,10.53,12743.0,8.12770005429228,2022,161942.0,90718.0,BFIN,BANKFINANCIAL CORP,6020,1303942.0,2005-06-24,,161942.0,2022.0,60.826,1.0,8.12770005429228,8.0-9.0
90718,2023-12-29,11.0,10.26,12461.0,8.1067002567952,2023,161942.0,90718.0,BFIN,BANKFINANCIAL CORP,6020,1303942.0,2005-06-24,,161942.0,2023.0,71.165,0.9678462111519588,8.092506611051762,8.0-9.0
90718,2024-12-31,11.0,12.695,12461.0,8.199185601229143,2024,161942.0,90718.0,BFIN,BANKFINANCIAL CORP,6020,1303942.0,2005-06-24,,161942.0,2024.0,74.379,0.9408223473959628,8.172693225900284,8.0-9.0
90825,2013-12-31,11.0,6.72,113650.0,8.882938713114815,2013,164506.0,90825.0,ACCO,ACCO BRANDS CORP,2780,712034.0,2005-08-17,,164506.0,2013.0,1765.1,1.273045641809994,8.987782687570423,8.0-9.0
90825,2014-12-31,11.0,9.01,112109.0,9.004365269706433,2014,164506.0,90825.0,ACCO,ACCO BRANDS CORP,2780,712034.0,2005-08-17,,164506.0,2014.0,1689.2,1.2647850600206558,9.10638199665833,9.0-10.0
90825,2015-12-31,11.0,7.13,106382.0,8.879957680724553,2015,164506.0,90825.0,ACCO,ACCO BRANDS CORP,2780,712034.0,2005-08-17,,164506.0,2015.0,1510.4,1.2567578366510908,8.979209282723902,8.0-9.0
90825,2016-12-30,11.0,13.05,107238.0,9.14595921742282,2016,164506.0,90825.0,ACCO,ACCO BRANDS CORP,2780,712034.0,2005-08-17,,164506.0,2016.0,1557.1,1.2315022028791982,9.236394410453341,9.0-10.0
90825,2017-12-29,11.0,12.2,106551.0,9.1139173606747,2017,164506.0,90825.0,ACCO,ACCO BRANDS CORP,2780,712034.0,2005-08-17,,164506.0,2017.0,1948.8,1.2058190916244629,9.195199516403665,9.0-10.0
90825,2018-12-31,11.0,6.78,102740.0,8.842969255255381,2018,164506.0,90825.0,ACCO,ACCO BRANDS CORP,2780,712034.0,2005-08-17,,164506.0,2018.0,1941.2,1.1821479860899564,8.91564110195234,8.0-9.0
90825,2019-12-31,11.0,9.36,96987.0,8.957989374688605,2019,164506.0,90825.0,ACCO,ACCO BRANDS CORP,2780,712034.0,2005-08-17,,164506.0,2019.0,1955.7,1.155349340757066,9.020702695560606,9.0-10.0
90825,2020-12-31,11.0,8.45,94497.0,8.902274730113698,2020,164506.0,90825.0,ACCO,ACCO BRANDS CORP,2780,712034.0,2005-08-17,,164506.0,2020.0,1655.2,1.1402926978190768,8.95929107332006,8.0-9.0
90825,2021-12-31,11.0,8.26,95731.0,8.89803264287007,2021,164506.0,90825.0,ACCO,ACCO BRANDS CORP,2780,712034.0,2005-08-17,,164506.0,2021.0,2025.3,1.064108316773858,8.9250184803995,8.0-9.0
90825,2022-12-30,11.0,5.59,94261.0,8.721743850695763,2022,164506.0,90825.0,ACCO,ACCO BRANDS CORP,2780,712034.0,2005-08-17,,164506.0,2022.0,1947.6,1.0,8.721743850695763,8.0-9.0
90825,2023-12-29,11.0,6.08,94926.0,8.761288760193281,2023,164506.0,90825.0,ACCO,ACCO BRANDS CORP,2780,712034.0,2005-08-17,,164506.0,2023.0,1832.8,0.9678462111519588,8.747095114449843,8.0-9.0
90825,2024-12-31,11.0,5.25,92881.0,8.688086185977818,2024,164506.0,90825.0,ACCO,ACCO BRANDS CORP,2780,712034.0,2005-08-17,,164506.0,2024.0,1666.2,0.9408223473959628,8.66159381064896,8.0-9.0
91083,2013-12-31,11.0,7.46,5811.0,7.636989702911442,2013,165465.0,91083.0,MGYR,MAGYAR BANCORP INC,6036,1337068.0,2006-01-24,,165465.0,2013.0,21.524,1.273045641809994,7.741833677367051,<8.0
91083,2014-12-31,11.0,8.44,5815.0,7.690892165690123,2014,165465.0,91083.0,MGYR,MAGYAR BANCORP INC,6036,1337068.0,2006-01-24,,165465.0,2014.0,20.967,1.2647850600206558,7.792908892642019,<8.0
91083,2015-12-31,11.0,9.975,5819.0,7.763761261552196,2015,165465.0,91083.0,MGYR,MAGYAR BANCORP INC,6036,1337068.0,2006-01-24,,165465.0,2015.0,21.427,1.2567578366510908,7.8630128635515435,<8.0
91083,2016-12-30,11.0,12.0,5821.0,7.844178845332506,2016,165465.0,91083.0,MGYR,MAGYAR BANCORP INC,6036,1337068.0,2006-01-24,,165465.0,2016.0,22.596,1.2315022028791982,7.934614038363027,<8.0
91083,2017-12-29,11.0,12.8,5821.0,7.872207568932749,2017,165465.0,91083.0,MGYR,MAGYAR BANCORP INC,6036,1337068.0,2006-01-24,,165465.0,2017.0,23.977,1.2058190916244629,7.953489724661715,<8.0
91083,2018-12-31,11.0,12.25,5821.0,7.853133687985432,2018,165465.0,91083.0,MGYR,MAGYAR BANCORP INC,6036,1337068.0,2006-01-24,,165465.0,2018.0,26.471,1.1821479860899564,7.925805534682392,<8.0
91083,2019-12-31,11.0,12.3,5821.0,7.854902710724279,2019,165465.0,91083.0,MGYR,MAGYAR BANCORP INC,6036,1337068.0,2006-01-24,,165465.0,2019.0,29.239,1.155349340757066,7.917616031596279,<8.0
